Customer id,Total chats,Total calls,Total Mails,Avg Chat Rating,Avg Call Rating,Avg Mail Rating,Call support,Total escallation,IM / VM,ALR
73269,272,209,178,1.98,1.88,2.57,1,34,27,0
73451,498,218,178,1.15,3.89,3.11,1,11,21,0
74420,278,262,178,2.25,1.71,1.35,1,49,74,0
70067,40,66,178,4.95,4.75,3.17,0,16,46,1
70220,249,297,178,3.93,3.3,1.7,0,33,12,1
71356,262,214,178,1.47,3.39,1.76,1,4,27,1
73181,246,67,178,1.93,1.04,3.17,0,32,66,1
73425,56,207,178,4.24,2.88,4.45,1,45,38,1
74356,345,166,178,4.27,4.39,1.99,1,30,5,1
70547,398,37,179,3.69,2.29,2.77,0,31,3,1
71257,125,182,179,2.26,3.11,2.72,0,39,6,0
71895,251,129,179,1.53,2.73,1.77,1,28,34,0
72303,78,113,179,3.41,2.21,1.31,0,9,95,0
70191,320,226,179,2.47,2.81,3.63,0,26,91,1
70820,357,32,179,4.54,1.2,2.32,1,10,47,1
71846,127,18,179,3.92,1.79,2.17,1,39,35,1
74718,234,82,179,4.22,1.33,1.48,1,24,47,1
70566,486,86,180,2.33,4.92,3.18,1,8,39,1
70668,80,91,180,1.71,3.61,1.64,1,25,52,1
70874,474,132,180,1.3,1.78,4.22,1,26,3,1
70994,125,143,180,4.49,3.32,2.12,1,37,33,1
71510,132,43,180,3.54,3.47,3.9,1,36,81,0
72785,469,173,180,2.44,2.72,2.4,1,13,70,0
73852,260,222,180,2.12,4.77,4.73,0,42,88,0
74674,419,197,180,1.7,2.22,1.82,1,38,60,0
70261,305,235,180,2.09,2.21,3.05,0,20,45,1
70764,57,167,180,1.14,1.88,2.11,0,15,40,1
71039,56,217,180,1.65,2.06,3.84,0,6,16,1
71134,253,108,180,4.14,1.76,4.17,0,1,7,1
71777,448,92,180,2.48,1.19,3.21,0,3,37,1
73988,122,138,180,1.49,2.13,1.35,1,45,18,1
74458,18,170,180,4.95,2.78,4.9,1,39,76,1
74713,104,192,180,2.19,3.29,1.84,0,2,58,1
72700,442,268,181,2.33,4.09,3.15,0,29,26,0
72992,390,235,181,2.75,2.53,1.3,1,26,19,0
73680,66,63,181,3.77,4.75,2.79,0,10,96,0
73699,270,253,181,1.68,3.44,4.98,1,2,0,0
74047,91,174,181,2.35,3.79,1.92,1,30,54,0
74573,400,25,181,4.12,4.72,4,0,23,56,0
74933,210,11,181,1.56,4.51,3.45,0,23,65,0
70403,306,286,181,1.23,3.71,3.45,1,18,5,1
71817,240,106,181,4.65,2.67,3.02,0,45,22,1
72137,299,271,181,4.18,2.64,1.58,0,1,54,1
72837,365,111,181,1.28,1.71,4.74,1,3,9,1
73190,74,170,181,4.65,1.17,2.67,1,2,12,1
73917,25,289,181,3.41,3.75,2.54,0,44,18,1
74011,249,123,181,4.74,3.2,3.79,0,13,42,1
74669,272,18,181,3.37,1.8,2.5,0,10,36,1
70286,316,116,182,4.74,2.64,3,0,28,16,1
73265,253,5,182,2.79,4.58,3.8,0,22,34,0
74803,426,124,182,2.32,1.35,1.82,1,5,32,0
74937,494,30,182,2.06,2.72,2.96,0,13,91,0
72309,109,239,182,2.86,1.44,4.57,0,45,17,1
72471,442,175,182,3.76,3.33,2.45,0,30,89,1
74260,406,274,182,1.29,3.25,1.82,0,16,93,1
70609,469,36,183,1.31,3.72,4.68,0,0,46,1
70660,29,127,183,3.05,4.82,3.53,1,32,79,1
71491,475,97,183,4.96,4.11,3.72,0,12,18,0
73499,421,269,183,1.99,1.09,2.78,0,5,88,0
74921,22,264,183,4.84,1.52,2.18,0,10,93,0
74999,329,93,183,3.44,3.38,4.4,1,1,43,0
70377,39,25,183,3.46,2.76,2.53,0,5,78,1
70865,267,68,183,3.35,3.28,4.55,0,50,65,1
72209,455,119,183,1.65,4.06,3.57,0,37,97,1
72321,445,198,183,1.45,1.5,2,0,36,49,1
72765,211,271,183,3.39,1.66,2.95,1,12,94,1
73446,348,279,183,2.4,4.25,4.59,1,19,92,1
74301,437,130,183,1.43,3.42,3.18,0,21,31,1
74475,113,184,183,3.1,1.85,3.83,1,10,90,1
74798,281,65,183,4.01,2.74,4.23,1,1,28,1
70388,64,85,184,1.07,2.55,3.72,1,20,79,1
72053,363,71,184,3.38,4.87,1.29,0,44,92,0
72609,473,86,184,1.33,1.09,2.18,1,31,78,0
74256,102,65,184,1.11,1.63,4.96,0,10,21,0
74341,156,250,184,1.75,3.14,4.21,1,31,97,0
74772,306,97,184,3.56,2.57,4.89,1,23,2,0
70190,302,90,184,4.92,1.59,4.59,0,49,70,1
71431,25,46,184,2.52,2.12,2.01,0,9,13,1
71804,464,14,184,3.06,2.04,3.91,0,25,22,1
72056,358,112,184,4.28,1.77,2.92,0,34,49,1
74010,343,43,184,4.83,3.15,1.53,1,15,32,1
74042,359,92,184,2.67,3.79,2.38,0,18,13,1
72892,47,6,185,4.17,4.94,4.54,1,27,73,0
70146,371,163,185,3.88,2.03,3.6,1,39,95,1
72119,405,219,185,4.65,1.31,4.13,0,27,43,1
72228,329,60,185,4.12,1.04,1.69,1,34,11,1
71703,482,165,186,4.03,2.48,3.63,0,2,45,0
71709,365,76,186,4.47,1.93,3,0,30,1,0
71933,101,117,186,1.55,3.96,3.18,1,33,0,0
72232,332,40,186,4.57,1.27,3.03,0,25,66,0
74002,468,35,186,4.37,2.87,2.44,1,30,54,0
74893,82,33,186,1.13,3.52,3.06,0,6,56,0
70907,370,225,186,4.81,1.26,2.95,0,28,0,1
71550,94,73,186,1.67,1.46,1.65,0,6,92,1
72439,13,149,186,3.8,1.67,2.34,1,19,66,1
73701,428,236,186,4.02,3.78,3.72,0,44,49,1
73733,500,141,186,4.92,4.02,3.3,0,38,55,1
74695,216,168,186,4.46,2.08,1.24,0,50,40,1
70966,457,202,187,3.09,2.26,2.97,0,0,58,1
71783,33,284,187,4.76,3.46,4.42,0,30,78,0
73336,193,148,187,2.56,2.99,4.78,0,3,37,0
71679,146,277,187,4.02,3.64,2.11,1,38,28,1
71797,425,69,187,4.99,1.24,1.22,0,37,21,1
72022,116,265,187,4.2,4.45,1.51,1,40,43,1
72841,387,106,187,1.91,1.16,4.13,1,26,18,1
74423,18,256,187,3.59,4.04,4.99,1,36,98,1
70281,54,104,188,3.69,2.93,3.83,0,26,73,1
70393,342,130,188,1.44,2.82,1.91,1,40,35,1
71504,102,80,188,1.62,3.94,2.58,0,3,75,0
72532,335,285,188,4.05,4.26,1.09,1,10,61,0
73276,461,67,188,4.91,4.63,2.06,1,16,71,0
73670,29,73,188,2.86,2.92,3.31,1,1,64,1
74538,329,237,188,4.11,4.77,1.18,0,30,88,1
70967,290,195,189,3.01,1.46,4.7,0,22,89,1
73552,484,200,189,3.08,3.53,3.6,1,7,81,0
74211,361,98,189,2.66,4.49,4.64,0,48,33,0
74562,189,270,189,3.15,2.79,3.01,0,18,97,0
72828,402,224,189,2.47,4.56,4.1,1,34,20,1
73924,220,183,189,1.68,4.99,3.44,1,9,79,1
74466,119,94,189,4.1,1.21,4.38,1,7,47,1
71074,390,176,190,4.68,3.43,4.31,1,2,71,1
72395,370,127,190,2.91,1.05,2.39,1,42,15,1
72600,446,26,190,2.39,3.25,2.06,1,2,1,1
73729,199,249,190,3.19,2.53,4.63,0,29,26,1
73788,386,117,190,4.48,3.47,2.59,0,7,40,1
73964,372,59,190,4.89,1.92,4.82,0,15,26,1
74364,392,272,190,3.57,3.73,1.88,1,28,90,1
74767,65,163,190,2.19,1.07,1.13,1,7,61,1
74794,32,101,190,1.22,4.54,2.94,1,17,85,1
72220,92,232,191,4.76,1.45,4.98,0,0,96,0
74984,311,138,191,4.64,1.12,1.88,0,6,38,0
71430,443,75,191,4.06,4.72,1.84,0,2,41,1
72082,99,211,191,1.59,1.11,4.07,0,43,27,1
72098,326,250,191,2.09,2.14,2.09,0,31,29,1
72474,376,256,191,4.41,4.31,2.94,1,19,84,1
72554,208,34,191,4.86,2.64,1.59,0,21,52,1
73219,83,168,191,3.77,3.29,3.08,0,14,75,1
74129,483,49,191,4.53,1.42,3,1,48,19,1
74699,325,126,191,4.33,3.97,2.57,0,0,26,1
71273,163,298,192,2.01,1.23,2.38,1,33,46,0
74229,372,127,192,2.96,1.16,2.95,1,34,60,0
74378,108,300,192,2.88,4.74,4.32,0,0,17,0
74530,445,178,192,3.25,1.4,4.94,1,15,80,0
74931,153,32,192,1.02,4.19,2.14,0,15,62,0
71117,472,160,192,3.97,4.99,3.52,0,12,19,1
72268,199,165,192,2.74,2.1,1.5,0,16,21,1
72301,196,36,192,3.95,4.5,3.73,0,26,34,1
72692,440,139,192,1.67,4.18,2.54,0,22,75,1
73241,101,6,192,3.04,3.15,2.12,1,25,28,1
74457,220,111,192,3.34,3.77,2.59,1,8,64,1
70354,104,78,193,3.39,3.7,2.8,0,45,53,1
70444,375,152,193,2.19,2.91,1.28,1,41,50,1
70729,216,274,193,4.88,1.71,3.45,1,29,15,1
71826,392,59,193,4.31,1.41,2.61,1,20,50,0
72956,169,16,193,2.36,2,1.63,1,0,27,0
73613,182,88,193,1.25,2.72,3.43,1,47,40,0
73983,210,209,193,2.75,1.22,2.78,1,39,84,0
71546,465,40,193,3.63,3.32,2.83,0,26,29,1
71904,86,161,193,3.02,2.84,3.23,1,42,100,1
73199,166,63,193,2.95,2,2.46,1,26,0,1
73939,423,284,193,4.32,4.92,3.28,1,38,52,1
70093,339,266,194,3.1,2.67,1.03,0,10,7,1
74532,73,113,194,2.83,2.31,1.49,0,41,48,0
70720,138,15,194,3.43,1.11,1.42,1,17,70,1
71202,35,159,194,4.6,1.57,2.47,0,27,12,1
73491,198,82,194,4.65,3.87,4.88,0,22,25,1
73554,353,64,194,3.33,3.01,1.28,1,48,17,1
73764,295,260,195,1.36,3.57,3.74,0,17,47,0
74090,146,266,195,4.87,1.01,4.55,1,17,3,0
74910,380,129,195,4.24,2.63,1.55,0,49,69,0
71530,439,134,195,1.81,2.51,4.77,1,36,19,1
71610,293,185,195,2.41,1.87,3.33,1,1,44,1
72037,75,176,195,4.64,2.02,3.55,0,41,73,1
72790,47,237,195,3.95,4.71,1.1,0,44,17,1
72794,199,96,195,1.54,2.95,1.17,0,49,97,1
73793,196,259,195,1.2,3.56,3.04,1,35,86,1
74097,431,66,195,1.54,2.05,1.41,1,9,51,1
74405,236,38,195,3.27,2.94,2.8,0,2,30,1
70284,291,294,196,1.92,2.82,1.17,1,30,27,1
73785,411,64,196,2.78,2.72,3.84,0,20,43,0
73908,351,102,196,4.58,4.54,4.05,0,29,69,0
74319,54,16,196,3.22,3.08,4.01,1,4,62,0
74431,455,211,196,2.3,2.54,1.08,0,1,46,0
74565,424,133,196,2.86,3.74,2.88,0,4,82,0
70184,160,297,196,1.87,3.77,4.26,0,4,43,1
71969,272,256,196,3.38,1.64,1.18,1,48,92,1
72707,28,134,196,3.21,4.93,4.67,1,10,25,1
72902,95,99,196,1.59,2.91,4.1,0,16,0,1
74139,11,226,196,4.19,3.37,3.01,0,23,38,1
74337,208,115,196,1.96,4.47,1.11,0,5,30,1
74449,436,56,196,2.96,2.26,1.32,1,37,63,1
70437,153,101,197,2.81,3.16,3.07,0,37,36,1
73002,264,23,197,1.27,4.86,2.3,0,43,8,0
73380,430,107,197,3.11,1.31,1.11,1,26,24,0
73825,278,81,197,3.71,2.76,1.68,0,27,76,0
73893,92,111,197,2.44,3.61,2.91,1,15,13,0
74992,100,226,197,3.92,3.56,4.85,0,18,24,0
71022,294,224,197,1.91,3.29,4.22,1,46,13,1
72522,225,248,197,4.06,3.85,2.91,1,17,8,1
73407,107,270,197,3.17,1.08,3.08,1,49,72,1
73588,354,52,197,2.28,3.75,4.75,0,13,68,1
74175,376,63,197,2.32,2.75,2.07,0,33,64,1
74454,202,122,197,4.29,1.97,4.13,1,2,6,1
74712,113,268,197,4.64,1.57,4.62,1,46,97,1
70626,287,260,198,4.27,2.79,1.9,0,22,45,1
70806,110,104,198,4.96,2.64,3.95,0,27,29,1
70903,151,102,198,4,1.62,2.77,0,29,20,1
71762,283,256,198,1.16,4.33,4.47,1,8,12,0
72267,373,236,198,1.73,4.22,3.85,0,6,27,0
73448,286,289,198,3.17,2.96,4.68,1,42,50,0
73459,93,82,198,1.17,4.18,3.33,1,25,52,0
70242,45,294,198,1.95,5,2.86,0,47,87,1
73756,185,62,198,3.69,1.43,3.86,0,24,71,1
74357,135,159,198,4.31,4.22,2.12,1,29,3,1
71712,484,169,199,1.65,4.07,4.53,0,47,97,0
71812,65,294,199,2.32,3.37,4.07,1,3,37,0
73557,199,97,199,4.57,2.27,4.66,1,0,25,0
73840,96,231,199,2.13,2.65,1.94,1,29,96,0
74487,243,295,199,1.72,3,4,0,43,76,0
70773,324,175,199,1.46,3.15,2.69,1,10,26,1
71123,161,192,199,4.15,1.46,2.98,1,32,62,1
72662,57,82,199,3.19,4.88,4.1,0,16,57,1
73075,174,175,199,4.47,4.96,2.67,1,22,81,1
73184,196,176,199,3.13,4.58,1.85,0,46,79,1
73304,432,232,199,2.61,1.29,4.22,1,1,15,1
74961,385,193,199,4.16,4.78,1.78,1,35,38,1
70489,251,146,200,1.94,1.92,4.18,0,1,21,1
70641,214,225,200,4.4,2.69,3.55,0,35,41,1
71344,102,168,200,1.14,3.37,2.71,1,11,79,0
72521,26,178,200,1.56,4.44,2.94,0,3,21,0
73117,259,113,200,1.21,1.93,3.62,0,29,92,0
73851,18,153,200,4.25,1.15,1.41,0,48,80,0
71437,437,213,200,3.32,3.84,4.27,1,31,6,1
71548,448,225,200,1.13,1.72,1.28,0,47,11,1
71999,353,48,200,1.29,3.89,1.42,1,36,34,1
72308,166,88,200,3.45,4.5,3.6,0,35,79,1
72695,200,240,200,1.28,4.59,3.03,1,32,54,1
73166,464,30,200,1.09,3.76,4.83,0,23,59,1
74120,75,31,200,3.63,3,2.22,1,40,95,1
74775,315,235,200,2.2,4.75,1.43,0,29,36,1
71964,76,287,201,4.07,3.66,1.95,0,21,61,0
72918,262,78,201,1.31,3.8,2.57,1,5,62,0
72921,271,279,201,1.89,4.99,4.39,1,35,2,0
74237,383,193,201,1.89,1.07,3.11,0,35,68,0
74353,244,22,201,2.24,2.31,2.53,0,35,61,0
70635,43,270,201,4.35,4.27,1.12,1,12,25,1
70867,31,252,201,3.33,2.72,1.8,1,6,14,1
71192,18,102,201,4.1,4.82,3.63,1,23,29,1
73758,150,151,201,4.21,3.93,2.77,0,20,91,1
73930,255,273,201,3.85,4.66,1.8,0,32,67,1
74026,355,30,201,3.36,2.89,1.06,0,19,89,1
74087,210,62,201,4.18,4.53,2.82,0,16,28,1
71653,392,298,202,2.27,3.83,3.87,0,27,66,0
72410,376,254,202,4.15,3.61,2.53,1,18,23,0
72923,142,49,202,1.34,1.54,3.26,0,17,46,0
73405,182,27,202,3.54,2.05,4.63,1,45,42,0
73889,258,156,202,1.15,4.09,1.08,0,23,20,0
74296,291,184,202,2.07,4.48,4.46,1,50,38,0
74351,298,18,202,1.55,3.57,2.97,1,7,54,0
74381,474,77,202,4.92,1.04,1.11,0,50,34,0
74610,192,264,202,3.39,2.71,3.22,1,34,28,0
71501,273,6,202,4.11,2.08,4.82,1,42,10,1
72416,51,247,202,3.17,2.13,2.33,1,10,4,1
72616,359,119,202,3.7,1.2,3.36,0,15,71,1
70154,261,28,203,4.94,2.91,1.73,0,40,13,1
71507,163,165,203,1.55,2.29,3.44,0,33,99,0
72360,137,277,203,4.25,1.18,4.33,1,31,45,0
72590,326,240,203,1.36,1.78,1.97,1,1,18,0
73719,190,91,203,3.11,3.62,1.76,0,13,78,0
74465,451,91,203,2.33,3.89,2.05,0,7,85,0
72720,370,180,203,4.66,4.64,3.74,0,19,81,1
74240,352,90,203,2.22,1.16,1.6,1,3,60,1
70904,356,65,204,2.67,1.36,1.4,1,44,77,1
72423,398,229,204,2.56,1.86,1.21,0,5,82,0
72675,62,135,204,2.17,4.31,3.99,0,39,61,0
72728,64,59,204,4.96,4.1,3.51,1,35,98,0
73344,489,272,204,1.81,4.6,4.94,1,36,47,0
73958,283,279,204,3.62,3.8,4.94,1,4,84,0
74065,396,265,204,1.44,2.8,4.22,1,11,79,0
74963,115,15,204,3.09,2.9,4.84,1,45,57,0
70332,63,190,204,3.31,1.57,4.48,1,30,55,1
70928,321,106,204,2.01,1.93,1.85,1,2,3,1
71790,444,101,204,3.67,2.52,4.32,1,47,67,1
72094,492,256,204,4.1,3.48,3.94,0,35,3,1
72297,264,95,204,3.27,4.14,4.22,1,19,73,1
72622,130,154,204,3.21,1.43,2.13,0,15,28,1
70389,345,47,205,1.36,4.34,2.3,1,17,37,1
71844,455,20,205,1.25,1.48,1.96,0,0,45,0
72366,19,212,205,4.61,2.33,3.89,1,27,46,0
72496,326,215,205,4.71,1.25,4.66,0,36,70,0
72518,253,14,205,3,4.12,4.78,0,11,27,0
73543,194,240,205,3.79,4.47,3.9,1,10,65,0
73628,418,223,205,4.82,2.1,1.21,1,6,41,0
74749,56,183,205,1.15,4.32,3.67,0,46,17,0
70708,265,263,205,2.87,3.95,1.22,0,1,2,1
71579,183,129,205,4.79,3.06,3.46,1,28,66,1
72435,52,32,205,3.77,3.3,1.03,0,7,37,1
73210,152,85,205,2.37,4.91,2.84,1,15,51,1
74476,62,72,205,2.9,1.52,1.39,0,43,79,1
72296,191,37,206,1.29,3,4.71,1,38,64,0
72688,291,162,206,4.61,3.08,1.92,0,46,64,0
73676,121,296,206,4.44,1.49,2.49,0,33,94,0
73790,146,91,206,4.56,3.01,4.1,1,2,66,0
73831,400,252,206,2.79,4.53,2.71,1,8,93,0
70219,276,238,206,1.89,1.3,4.71,1,15,10,1
70710,189,15,206,2.98,4.01,4.83,1,7,73,1
71262,186,71,206,2.05,2.14,4.29,0,43,49,1
71987,495,201,206,2.54,4.05,3.11,1,12,16,1
72059,489,155,206,2.1,1.01,3,0,38,27,1
74123,179,227,206,2.12,4.62,2.48,0,1,62,1
74198,350,87,206,4.45,3.53,1.23,1,19,49,1
74336,273,148,206,3.02,3.62,1.69,0,35,34,1
70106,265,39,207,2.03,4.68,1.98,0,9,72,1
71494,146,65,207,2.56,3.02,4.94,0,1,24,0
71902,300,171,207,1.76,1.82,4.33,0,37,79,0
72108,426,53,207,2.72,1.69,4.46,0,9,36,0
72393,193,45,207,4.74,1.66,1.16,1,23,6,0
73307,139,246,207,4.49,2.94,3.45,1,6,44,0
73431,104,230,207,2.34,4.86,3.31,0,40,5,0
73617,331,145,207,2.39,3,1.25,0,20,55,0
73816,284,159,207,1.94,2.82,4.37,1,21,48,0
74288,241,137,207,1.06,2.78,2.1,0,34,94,0
74438,330,59,207,1.88,2.89,4.89,0,10,69,0
70493,223,59,207,2.23,3.18,1.79,0,21,4,1
73432,210,205,207,2.67,1.78,1.82,0,15,73,1
74287,294,145,207,2.58,1.28,2.27,0,2,10,1
74531,498,266,207,4.05,3.09,3.34,1,16,99,1
74880,304,55,207,3.86,2.44,3.61,1,39,63,1
74998,362,136,207,4.3,2.73,1.24,1,44,61,1
71142,320,230,208,1.84,4.61,1.37,0,36,16,0
71788,96,151,208,1.07,1.62,2.29,0,37,56,0
72563,346,293,208,4.17,3.23,1.73,1,37,60,0
72800,228,62,208,1.35,2.67,1.57,1,30,59,0
70340,95,260,208,3.53,4.13,3.93,1,36,92,1
70832,84,230,208,4.68,3.74,1.08,1,18,78,1
71806,206,107,208,3.93,3.41,2.79,1,1,100,1
72046,261,265,208,1.23,4.36,1.04,0,4,14,1
73689,196,38,208,2.87,1.18,2.53,0,42,68,1
73734,307,78,208,1.05,2.29,3,1,17,12,1
74148,143,76,208,3.15,3.78,3.44,1,28,3,1
74328,65,281,208,3.24,2.59,1.99,0,15,6,1
71325,476,266,209,4.09,2.57,4.8,1,11,60,0
72562,307,67,209,3.57,3.85,2.21,0,40,100,0
74126,209,253,209,3.85,4.72,1.67,1,22,43,0
72526,96,170,209,1.4,1.58,2.37,1,23,12,1
73370,301,88,209,3.9,1.1,3.18,0,23,4,1
74625,372,137,209,4.13,3.8,2.44,0,17,98,1
74732,67,108,209,2.08,4.91,3.87,0,25,48,1
74926,436,249,209,2.35,2.41,3.51,0,36,33,1
70814,292,186,210,2.41,1.26,2.99,1,17,69,1
72709,398,115,210,4.76,1.07,1.07,1,22,93,0
72857,320,185,210,1.48,4.24,1.73,0,45,37,0
72924,349,253,210,4.78,2.86,4.56,1,21,58,0
73594,361,216,210,4.09,3.07,1.25,1,48,28,0
70294,149,294,210,3.44,3.93,3.86,1,2,57,1
70902,487,37,210,2.45,1.97,2.92,1,26,48,1
71030,24,167,210,2.53,1.01,2.04,0,40,87,1
72663,99,18,210,3.27,4.52,4.06,1,22,45,1
72698,192,73,210,1.58,1.39,2.82,0,15,24,1
74289,169,228,210,3.78,2.59,2.77,1,31,72,1
71670,243,94,211,3.57,4.39,4.97,1,41,97,0
71673,105,26,211,3.89,1.69,1.74,1,10,58,0
71992,430,172,211,4.39,4.32,4.42,0,28,36,0
74137,253,210,211,4.92,2.45,3.38,0,24,81,0
74522,496,101,211,3.42,2.37,1.41,1,47,36,0
70510,30,211,211,3.56,4.72,3.33,1,17,53,1
71015,195,85,211,3.18,2.5,4.36,0,13,32,1
72411,157,73,211,3.26,1.37,2.45,0,16,85,1
72697,237,106,211,4.41,3.77,4.29,1,37,27,1
73008,105,30,211,3.39,2.87,4.72,1,33,88,1
73821,245,296,211,4.28,4.6,1.72,0,39,4,1
74325,437,102,211,4.31,1.05,4.53,0,32,14,1
70837,18,105,212,2.89,3.9,1.58,0,4,12,1
71289,481,188,212,1.34,4.46,4.6,1,35,47,0
71859,371,182,212,1.01,3.26,2.25,1,23,80,0
71908,58,106,212,3.24,1.32,2.17,1,47,5,0
73829,306,182,212,3.31,1.12,2.11,0,44,4,0
74909,143,54,212,1.69,2.07,4.49,0,36,57,0
70036,31,142,212,2.68,2.58,4.54,1,39,87,1
70133,448,232,212,2.38,2.8,1.19,0,35,71,1
70599,259,276,212,1.71,4.9,1.73,1,1,11,1
73078,240,181,212,4.11,2.45,1.04,0,2,32,1
73174,442,24,212,2.54,3.78,2.41,1,10,1,1
73397,282,204,212,3.03,2.2,3.43,0,5,59,1
73761,455,38,212,1.81,2.85,2.4,0,30,17,1
73888,219,279,212,2.18,1.75,3.41,0,2,2,1
70074,388,20,213,3.64,1.21,3.97,0,14,92,1
70453,497,224,213,1.98,2.48,4.25,1,19,82,1
72660,209,150,213,4.05,3.06,2.2,0,18,35,1
73814,279,102,213,4.15,3.17,2.54,1,26,94,1
74707,261,211,213,1.81,3.97,3.78,0,48,59,1
70159,404,22,214,1.71,1.43,1.8,1,37,60,1
71562,479,179,214,2.47,2.21,2.94,0,40,50,0
71962,466,143,214,4.17,4.25,2.38,0,17,25,0
72503,239,128,214,2.98,1.77,2.58,1,30,47,0
70499,238,156,214,4.7,3.58,3.44,0,0,84,1
71352,54,232,214,2.9,4.18,4.42,0,26,29,1
71949,139,290,214,3.92,3.52,2.5,0,26,83,1
74944,112,262,214,2.22,4.25,4.57,1,5,37,1
70754,204,194,215,3.16,4.51,4.26,1,43,7,1
70777,493,249,215,2.71,3.89,3.59,1,24,76,1
70953,341,31,215,4.31,4.67,2.98,0,23,98,1
73164,436,70,215,1.05,3.82,1.07,0,32,57,0
73468,286,252,215,4.8,4.65,4.75,0,28,23,0
70528,137,67,215,3.95,4.74,1.22,0,22,59,1
70634,194,237,215,1.9,4.74,4.36,1,18,41,1
70663,169,65,215,1.85,3.67,4.53,0,43,99,1
72343,475,290,215,1.77,3.27,1.03,0,18,17,1
72481,365,289,215,3.22,2.3,2.89,1,33,52,1
73639,179,81,215,1.69,2.99,2.19,1,8,62,1
74394,359,273,215,1.36,2.96,1.4,0,22,34,1
70615,88,35,216,3.94,3.99,4.29,1,23,12,1
72576,293,114,216,1.55,3.71,4.58,1,21,72,0
73797,441,235,216,2.05,3.47,2.18,0,3,96,0
73928,242,260,216,3.69,1.4,4.2,0,39,83,0
70417,423,39,216,2.04,1.73,3.06,1,16,6,1
73134,338,82,216,1.92,1.85,4.07,1,2,93,1
73832,66,279,216,2.16,2.06,1.97,0,29,64,1
74592,357,229,216,1.51,4.47,4.26,1,40,67,1
71669,200,61,217,2.59,3.87,1.84,1,43,12,0
72877,197,18,217,1.34,1.68,2.47,1,23,61,0
73447,58,25,217,3.73,1.84,2.5,1,35,44,0
73860,452,72,217,3.79,2.75,2.66,0,40,96,0
71019,206,240,217,4.79,3.36,2.37,0,36,42,1
71389,488,135,217,3.24,1.56,4.73,1,45,45,1
71680,435,135,217,2.8,4.51,1.35,1,41,85,1
72187,10,161,217,1.21,4.31,1.13,1,46,7,1
74788,325,193,217,3.82,3.24,3.15,1,23,8,1
74892,282,199,217,3.28,4.82,4.14,1,35,71,1
71201,237,81,218,3.85,3.09,2.09,0,41,87,0
71835,121,219,218,4.33,1.34,4.85,0,44,36,0
72761,285,76,218,4.52,3.88,2.84,0,10,26,0
70218,195,51,218,2.67,1.25,2.35,0,33,1,1
70345,174,209,218,4.41,3.56,4.15,1,45,93,1
70391,245,133,218,4.76,1.4,4.07,0,34,17,1
70424,332,16,218,2.61,1.82,4.31,1,15,91,1
71807,260,36,218,3.16,4.46,4.48,1,48,77,1
72617,435,266,218,1.12,2.53,2.26,1,42,38,1
73187,362,111,218,2.02,3.91,3.75,0,26,12,1
73357,256,127,218,4.66,2.08,4.98,0,18,54,1
74399,374,34,218,3.51,2.15,3.4,0,17,3,1
74442,162,265,219,3.27,2.97,4.17,0,44,56,0
70351,123,40,219,1.66,1.37,4.37,1,33,46,1
71585,143,165,219,3.3,4.19,1.73,0,42,41,1
73651,259,168,219,2.54,4.8,2.72,1,5,90,1
73654,332,151,219,4.23,4.5,1.07,0,11,48,1
73805,197,155,219,1.53,4.48,1.79,1,34,20,1
74441,269,250,219,4.58,4.51,1.56,1,26,0,1
70169,316,209,220,2.57,1.2,1.6,0,43,99,1
70757,374,117,220,2.72,3.92,4.61,1,36,32,1
72706,494,248,220,4.91,4.68,3.95,1,12,48,0
73345,321,272,220,4.48,4.45,1.38,0,30,46,0
70207,135,280,220,4.18,4.87,3.25,0,44,18,1
72684,126,237,220,2.28,4.31,4.96,0,23,29,1
73090,76,164,220,1.36,4.22,4.81,0,20,86,1
73284,115,52,220,4.71,3.44,3.98,1,3,5,1
70361,318,37,221,1.36,2.74,1.12,0,12,45,1
71875,240,27,221,3.7,2.25,2.15,0,50,25,0
74539,337,41,221,4.71,3.65,1.05,1,8,47,0
70065,125,205,221,2.56,4.63,3.68,0,41,82,1
72723,105,227,221,1,2.56,4.75,1,38,84,1
73409,261,24,221,4.77,1.83,2.22,0,45,58,1
70092,484,79,222,2.04,2,2.1,1,46,71,1
72713,64,209,222,3.75,3.51,4.33,0,15,43,0
72826,189,65,222,4.69,2.03,3.27,1,5,0,0
70363,251,231,222,1.71,1.47,3.43,0,37,49,1
70520,93,117,222,2.07,1.91,4.47,0,8,32,1
71138,405,234,222,3.11,3.37,2.85,1,0,0,1
73124,371,113,222,4.28,5,1.41,0,5,47,1
73629,37,23,222,4.66,1.27,4.99,0,17,83,1
74397,151,239,222,2.87,2.1,2.15,1,25,98,1
70476,449,146,223,4.41,3.15,3.31,1,28,40,1
71694,83,164,223,1.59,1.45,4,0,22,82,0
73148,190,113,223,1.23,2.74,1.19,0,4,16,0
70803,385,48,223,3.81,3.2,4.62,0,18,79,1
72151,95,161,223,1.76,2.45,3.04,1,21,54,1
72418,308,177,223,1.94,2.73,3.11,1,31,55,1
73506,15,234,223,1.62,3.19,4.47,0,22,58,1
73746,445,199,223,2.57,4.12,4.17,0,21,21,1
73824,232,270,223,2.77,2.32,3.66,1,29,37,1
74232,492,226,223,3.13,2.66,1.36,0,49,19,1
